date,corridor,volume_usd,fx_rate,net_revenue_0.015,net_revenue_0.02,net_revenue_0.025
2025-09-18,USD/INR,870447.8853927545,82.81461390568438,13056.718280891317,17408.95770785509,21761.197134818864
2025-09-19,USD/INR,972687.7775873758,82.98809492878765,14590.316663810638,19453.755551747516,24317.194439684397
2025-09-20,USD/INR,1019590.2002701273,82.35174653198618,15293.853004051909,20391.804005402544,25489.755006753185
2025-09-21,USD/INR,926054.4215612935,82.79512247173314,13890.816323419402,18521.08843122587,23151.36053903234
2025-09-22,USD/INR,1009167.9959889578,82.94948636972137,15137.519939834367,20183.359919779155,25229.199899723946
2025-09-23,USD/INR,999234.5075413502,82.75044336360703,14988.517613120253,19984.690150827006,24980.862688533758
2025-09-24,USD/INR,1028964.5749800544,83.32648226078632,15434.468624700816,20579.291499601088,25724.11437450136
2025-09-25,USD/INR,1005979.0184207077,82.71397172440787,15089.685276310614,20119.580368414154,25149.475460517693
2025-09-26,USD/INR,951346.5529559222,82.91199110266061,14270.198294338832,19026.931059118444,23783.663823898056
2025-09-27,USD/INR,1059828.5750832246,83.02614811545722,15897.428626248367,21196.571501664494,26495.714377080614
2025-09-28,USD/INR,992073.5213486515,83.28825465781323,14881.102820229771,19841.470426973032,24801.83803371629
2025-09-29,USD/INR,998634.7730245034,82.71282756976412,14979.52159536755,19972.695460490067,24965.869325612584
2025-09-30,USD/INR,953336.6020463402,83.232632750431,14300.049030695103,19066.732040926807,23833.415051158507
2025-10-01,USD/INR,977835.8874404245,83.00204661220391,14667.538311606368,19556.717748808493,24445.897186010614
2025-10-02,USD/INR,955759.864298655,82.80369826979042,14336.397964479824,19115.1972859731,23893.996607466375
2025-10-03,USD/INR,991352.6970038288,83.09242069485265,14870.290455057431,19827.053940076577,24783.817425095724
2025-10-04,USD/INR,1085585.4240071173,83.0398119391147,16283.78136010676,21711.708480142344,27139.635600177935
2025-10-05,USD/INR,931404.9428534321,82.87995662456824,13971.074142801483,18628.098857068642,23285.123571335804
2025-10-06,USD/INR,919321.9301061629,83.013960416998,13789.828951592443,18386.43860212326,22983.048252654073
2025-10-07,USD/INR,1073558.5163746804,82.92293728062765,16103.377745620206,21471.170327493608,26838.962909367012
2025-10-08,USD/INR,989533.8161424067,83.02270346905026,14843.0072421361,19790.676322848132,24738.345403560168
2025-10-09,USD/INR,966546.3630670041,83.13242613490421,14498.195446005062,19330.927261340083,24163.659076675103
2025-10-10,USD/INR,1051995.234369804,83.31720336322907,15779.928515547059,21039.90468739608,26299.8808592451
2025-10-11,USD/INR,969719.2230131568,82.75243690023463,14545.788345197352,19394.384460263136,24242.980575328922
2025-10-12,USD/INR,1091300.4856773468,83.42660667493125,16369.507285160202,21826.009713546937,27282.512141933672
2025-10-13,USD/INR,1033896.2935669634,82.6095824400955,15508.44440350445,20677.92587133927,25847.407339174086
2025-10-14,USD/INR,975604.4295927149,82.96964298099289,14634.066443890722,19512.0885918543,24390.110739817872
2025-10-15,USD/INR,1107865.4106632753,83.11766344129691,16617.98115994913,22157.308213265507,27696.635266581885
2025-10-16,USD/INR,969714.253849833,83.056198373547,14545.713807747496,19394.28507699666,24242.856346245826
2025-10-17,USD/INR,1037104.7686004654,82.87546009603588,15556.57152900698,20742.09537200931,25927.619215011637
2025-10-18,USD/INR,1014964.6290203246,82.95837554992855,15224.469435304867,20299.29258040649,25374.115725508116
2025-10-19,USD/INR,1065087.0644699398,82.90139981306824,15976.305967049097,21301.741289398797,26627.176611748495
2025-10-20,USD/INR,1078075.5598363427,82.88212704861115,16171.13339754514,21561.511196726853,26951.888995908568
2025-10-21,USD/INR,1001600.2074532884,83.1699204194042,15024.003111799326,20032.004149065768,25040.00518633221
2025-10-22,USD/INR,962329.1064826908,83.07140309719301,14434.936597240361,19246.582129653816,24058.22766206727
2025-10-23,USD/INR,1022998.6071469558,82.86141808094787,15344.979107204337,20459.972142939117,25574.965178673898
2025-10-24,USD/INR,966114.2315123947,83.17991997508665,14491.71347268592,19322.284630247894,24152.85578780987
2025-10-25,USD/INR,1100669.3623763311,83.06145990417532,16510.040435644965,22013.38724752662,27516.734059408278
2025-10-26,USD/INR,1006826.7665541369,83.1625724237678,15102.401498312052,20136.535331082738,25170.669163853425
2025-10-27,USD/INR,981733.9224343946,83.12592576838472,14726.008836515919,19634.678448687893,24543.348060859866
2025-10-28,USD/INR,1009234.0152932454,82.83420099781559,15138.51022939868,20184.68030586491,25230.850382331137
2025-10-29,USD/INR,932643.6855235152,82.8879637919606,13989.655282852727,18652.873710470303,23316.092138087883
2025-10-30,USD/INR,951419.2980744675,83.14945872102466,14271.289471117012,19028.385961489348,23785.482451861688
2025-10-31,USD/INR,1060020.6953972213,83.12207405308669,15900.310430958318,21200.413907944425,26500.517384930532
2025-11-01,USD/INR,967155.2860514303,82.99581968120717,14507.329290771453,19343.105721028605,24178.882151285758
2025-11-02,USD/INR,947654.450865903,83.02346547666176,14214.816762988545,18953.089017318063,23691.361271647576
2025-11-03,USD/INR,1026832.6376263644,83.25553297915768,15402.489564395464,20536.652752527287,25670.81594065911
2025-11-04,USD/INR,1059285.2077331499,82.88168572223283,15889.278115997247,21185.704154663,26482.130193328747
2025-11-05,USD/INR,1035947.6655332533,83.10941947623401,15539.2149829988,20718.953310665067,25898.691638331336
2025-11-06,USD/INR,1049802.3842902908,82.95956146951322,15747.035764354361,20996.047685805817,26245.05960725727
2025-11-07,USD/INR,962160.2455715269,82.95646375935456,14432.403683572904,19243.204911430537,24054.006139288176
2025-11-08,USD/INR,928909.4666629079,83.21975537039744,13933.641999943617,18578.189333258157,23222.7366665727
2025-11-09,USD/INR,1075066.6825977743,83.1650832697976,16126.000238966613,21501.333651955487,26876.66706494436
2025-11-10,USD/INR,983866.0080578933,83.16270192720013,14757.990120868399,19677.320161157866,24596.650201447334
2025-11-11,USD/INR,987458.3491772476,83.26109576143087,14811.875237658714,19749.166983544954,24686.458729431193
2025-11-12,USD/INR,1066409.7070924528,83.00420076832656,15996.145606386792,21328.194141849057,26660.242677311322
2025-11-13,USD/INR,1027811.500470033,83.136390594259,15417.172507050494,20556.23000940066,25695.287511750827
2025-11-14,USD/INR,1022794.3886040804,82.9379466486813,15341.915829061205,20455.88777208161,25569.85971510201
2025-11-15,USD/INR,1108250.117245054,83.06483327049769,16623.75175867581,22165.002344901084,27706.252931126353
2025-11-16,USD/INR,967824.0884809928,82.97397138912646,14517.361327214892,19356.481769619855,24195.602212024824
2025-11-17,USD/INR,1046392.0064040618,83.01939919299855,15695.880096060926,20927.840128081236,26159.800160101546
2025-11-18,USD/INR,1002850.6562448542,83.11903140508738,15042.759843672813,20057.013124897083,25071.266406121358
2025-11-19,USD/INR,1013429.6139431628,82.8363558633533,15201.444209147441,20268.592278863256,25335.74034857907
2025-11-20,USD/INR,1076423.4213206265,83.4184774551371,16146.351319809397,21528.46842641253,26910.585533015663
2025-11-21,USD/INR,1025391.7878144812,82.79879652370006,15380.876817217217,20507.835756289624,25634.79469536203
2025-11-22,USD/INR,1026914.8039524816,82.75716227744245,15403.722059287224,20538.296079049633,25672.87009881204
2025-11-23,USD/INR,1053625.36686549,83.23162217470001,15804.38050298235,21072.507337309802,26340.634171637255
2025-11-24,USD/INR,981752.3635228557,83.15833253879259,14726.285452842834,19635.047270457115,24543.809088071393
2025-11-25,USD/INR,958039.5166330497,83.12482396341044,14370.592749495745,19160.790332660996,23950.987915826245
2025-11-26,USD/INR,947759.5402989483,83.12566910185285,14216.393104484225,18955.190805978968,23693.98850747371
2025-11-27,USD/INR,901682.1705311999,82.99755064543062,13525.232557967998,18033.643410623998,22542.05426328
2025-11-28,USD/INR,1102810.356497016,82.82054912570284,16542.15534745524,22056.20712994032,27570.2589124254
2025-11-29,USD/INR,944839.5817139158,83.01516091163874,14172.593725708737,18896.791634278317,23620.989542847896
2025-11-30,USD/INR,988937.3188207115,82.86456765769758,14834.059782310671,19778.74637641423,24723.432970517788
2025-12-01,USD/INR,986159.335005554,83.19502394668355,14792.39002508331,19723.18670011108,24653.98337513885
2025-12-02,USD/INR,1015370.334890455,82.97058852369958,15230.555023356825,20307.4066978091,25384.258372261378
2025-12-03,USD/INR,1040786.8606269648,82.8349005606415,15611.802909404472,20815.737212539298,26019.671515674123
2025-12-04,USD/INR,1043023.6744179872,82.9357228316694,15645.355116269808,20860.473488359745,26075.591860449684
2025-12-05,USD/INR,970846.1280715531,83.08258629085512,14562.691921073296,19416.922561431064,24271.153201788828
2025-12-06,USD/INR,991643.9143106794,82.88725508943921,14874.65871466019,19832.87828621359,24791.09785776699
2025-12-07,USD/INR,1014128.997524415,82.83555592088672,15211.934962866224,20282.5799504883,25353.224938110376
2025-12-08,USD/INR,987565.4436908227,83.04873744229839,14813.48165536234,19751.308873816455,24689.136092270568
2025-12-09,USD/INR,1080367.2788009997,83.04899331422175,16205.509182014996,21607.345576019994,27009.181970024994
2025-12-10,USD/INR,1024548.7475819126,82.89861136492577,15368.231213728688,20490.97495163825,25613.718689547815
2025-12-11,USD/INR,1036743.8893024909,82.90579233887634,15551.158339537362,20734.87778604982,25918.59723256227
2025-12-12,USD/INR,1033144.0634333707,83.04640998747152,15497.16095150056,20662.881268667414,25828.60158583427
2025-12-13,USD/INR,1058673.6928742663,82.71038313170054,15880.105393113994,21173.473857485325,26466.84232185666
2025-12-14,USD/INR,1009051.0779351854,82.71850724512468,15135.76616902778,20181.02155870371,25226.276948379636
2025-12-15,USD/INR,935158.4026022076,82.85631115574951,14027.376039033114,18703.16805204415,23378.96006505519
2025-12-16,USD/INR,1019984.3975876321,82.95731056965764,15299.76596381448,20399.687951752643,25499.609939690803
2025-12-17,USD/INR,967432.1553104086,83.0621815131196,14511.482329656128,19348.643106208172,24185.803882760214
2025-12-18,USD/INR,973569.1659125121,83.29507124338991,14603.537488687682,19471.383318250242,24339.229147812803
2025-12-19,USD/INR,1029318.2009377547,83.1715319246404,15439.77301406632,20586.364018755095,25732.95502344387
2025-12-20,USD/INR,1061914.1535716818,82.96801229400731,15928.712303575227,21238.283071433638,26547.853839292045
2025-12-21,USD/INR,1001063.5788368031,82.99619675841946,15015.953682552046,20021.27157673606,25026.58947092008
2025-12-22,USD/INR,1015441.6506299482,82.79949412707244,15231.624759449223,20308.833012598967,25386.041265748707
2025-12-23,USD/INR,1085110.747231762,82.99629737280152,16276.661208476427,21702.214944635238,27127.768680794048
2025-12-24,USD/INR,1012037.6589744284,82.94226827221597,15180.564884616426,20240.75317948857,25300.941474360712
2025-12-25,USD/INR,1130084.1557090199,83.06454371206762,16951.262335635296,22601.683114180396,28252.1038927255
2025-12-26,USD/INR,1028275.4822815772,82.83455381128954,15424.132234223658,20565.509645631544,25706.887057039432
2025-12-27,USD/INR,911961.8620422091,83.10386930284824,13679.427930633137,18239.237240844184,22799.04655105523
2025-12-28,USD/INR,1037667.0810552266,83.30654778260052,15565.006215828398,20753.341621104533,25941.67702638067
2025-12-29,USD/INR,1019057.9192441389,82.97824797030863,15285.868788662083,20381.15838488278,25476.447981103473
2025-12-30,USD/INR,1064487.6377041372,83.08034234441979,15967.314565562057,21289.752754082747,26612.190942603433
2025-12-31,USD/INR,1033659.0675634979,83.13802879834222,15504.886013452468,20673.18135126996,25841.47668908745
2025-01-01,USD/MXN,744807.9006006084,17.419755905622832,11172.118509009126,14896.158012012169,18620.19751501521
2025-01-02,USD/MXN,704088.8161391488,17.544818496362083,10561.332242087232,14081.776322782976,17602.22040347872
2025-01-03,USD/MXN,742161.6278517741,17.502518480156358,11132.42441777661,14843.232557035482,18554.040696294353
2025-01-04,USD/MXN,718105.4829671512,17.519535219709766,10771.582244507268,14362.109659343025,17952.63707417878
2025-01-05,USD/MXN,728230.3706323229,17.345398043228908,10923.455559484843,14564.607412646457,18205.759265808072
2025-01-06,USD/MXN,772071.6901657728,17.50490203485179,11581.075352486592,15441.433803315456,19301.792254144322
2025-01-07,USD/MXN,812621.4189131777,17.59959965824909,12189.321283697665,16252.428378263554,20315.535472829444
2025-01-08,USD/MXN,764800.1823683617,17.790228721559007,11472.002735525426,15296.003647367235,19120.004559209043
2025-01-09,USD/MXN,705154.3851736806,17.69185416521704,10577.315777605208,14103.087703473613,17628.859629342016
2025-01-10,USD/MXN,766672.6000582553,17.930636491502312,11500.089000873828,15333.452001165106,19166.815001456383
2025-01-11,USD/MXN,794873.6807492119,17.346530487422392,11923.105211238179,15897.47361498424,19871.842018730298
2025-01-12,USD/MXN,727133.1410880232,17.674464127344137,10906.997116320348,14542.662821760465,18178.32852720058
2025-01-13,USD/MXN,744974.3562497656,17.536668401147672,11174.615343746484,14899.487124995312,18624.358906244142
2025-01-14,USD/MXN,750550.8073023449,17.937960586643534,11258.262109535173,15011.016146046899,18763.770182558623
2025-01-15,USD/MXN,720566.313259416,17.33834034292897,10808.49469889124,14411.326265188321,18014.1578314854
2025-01-16,USD/MXN,774310.5162691447,17.332055631563843,11614.657744037171,15486.210325382895,19357.762906728618
2025-01-17,USD/MXN,745464.4444272082,17.380121470911195,11181.966666408121,14909.288888544164,18636.611110680205
2025-01-18,USD/MXN,765732.4666465136,17.07522085513804,11485.986999697703,15314.649332930272,19143.31166616284
2025-01-19,USD/MXN,716719.0433324212,17.394848995663846,10750.785649986317,14334.380866648426,17917.976083310532
2025-01-20,USD/MXN,733595.313737872,17.34817346768926,11003.92970606808,14671.90627475744,18339.8828434468
2025-01-21,USD/MXN,777089.3009185414,17.530078757295243,11656.33951377812,15541.786018370827,19427.232522963535
2025-01-22,USD/MXN,736018.7567965587,17.568351195155433,11040.28135194838,14720.375135931175,18400.46891991397
2025-01-23,USD/MXN,814761.1444212527,17.87523416784318,12221.41716631879,16295.222888425053,20369.028610531317
2025-01-24,USD/MXN,735013.6430394524,17.69008476763721,11025.204645591784,14700.272860789048,18375.34107598631
2025-01-25,USD/MXN,758425.6772156957,17.38461926886752,11376.385158235436,15168.513544313915,18960.641930392394
2025-01-26,USD/MXN,784972.1561952409,17.32031706573033,11774.582342928614,15699.443123904819,19624.303904881024
2025-01-27,USD/MXN,696811.2850150113,17.598383834301302,10452.16927522517,13936.225700300227,17420.282125375285
2025-01-28,USD/MXN,683969.669550721,17.23595335859587,10259.545043260814,13679.393391014419,17099.241738768025
2025-01-29,USD/MXN,692787.8882036215,17.86629175317087,10391.818323054322,13855.75776407243,17319.69720509054
2025-01-30,USD/MXN,797346.9038785193,17.73588802414426,11960.20355817779,15946.938077570387,19933.672596962984
2025-01-31,USD/MXN,729305.3195290333,17.406164869579058,10939.5797929355,14586.106390580666,18232.632988225832
2025-02-01,USD/MXN,845932.4732125595,17.157373094181825,12688.987098188392,16918.64946425119,21148.31183031399
2025-02-02,USD/MXN,728840.715050348,17.770774474833082,10932.61072575522,14576.81430100696,18221.0178762587
2025-02-03,USD/MXN,756920.6738698889,17.477092030949475,11353.810108048332,15138.413477397778,18923.01684674722
2025-02-04,USD/MXN,807829.1232212953,17.747563262394692,12117.436848319428,16156.582464425906,20195.728080532383
2025-02-05,USD/MXN,825228.4833059671,17.181114468241127,12378.427249589506,16504.569666119343,20630.712082649177
2025-02-06,USD/MXN,827306.3841238649,17.380124995409247,12409.595761857974,16546.127682477298,20682.659603096625
2025-02-07,USD/MXN,795313.7336472429,17.501048739943638,11929.706004708643,15906.274672944857,19882.843341181073
2025-02-08,USD/MXN,788402.3447179298,17.50939611875295,11826.035170768948,15768.046894358597,19710.05861794825
2025-02-09,USD/MXN,772219.7605950444,17.40998690570415,11583.296408925666,15444.395211900888,19305.49401487611
2025-02-10,USD/MXN,779188.540356249,17.6245699864695,11687.828105343735,15583.77080712498,19479.713508906225
2025-02-11,USD/MXN,729330.53563768,17.286475914123482,10939.9580345652,14586.6107127536,18233.263390942
2025-02-12,USD/MXN,719317.5418716635,17.47152410299574,10789.763128074952,14386.35083743327,17982.93854679159
2025-02-13,USD/MXN,749873.4578470893,17.52405912634238,11248.101867706338,14997.469156941786,18746.836446177233
2025-02-14,USD/MXN,743618.0766553152,17.60288776681175,11154.271149829729,14872.361533106305,18590.45191638288
2025-02-15,USD/MXN,733003.9481502272,17.642322975617777,10995.059222253407,14660.078963004544,18325.09870375568
2025-02-16,USD/MXN,776114.5292796268,17.275071581632425,11641.717939194401,15522.290585592536,19402.863231990672
2025-02-17,USD/MXN,785823.9453213941,17.193177165852877,11787.35917982091,15716.478906427883,19645.598633034853
2025-02-18,USD/MXN,753315.2582359443,17.755535364379703,11299.728873539165,15066.305164718886,18832.88145589861
2025-02-19,USD/MXN,805407.3780395723,17.566462802395918,12081.110670593584,16108.147560791445,20135.18445098931
2025-02-20,USD/MXN,707186.6582199936,17.35030269268869,10607.799873299904,14143.733164399871,17679.66645549984
2025-02-21,USD/MXN,742737.7702770106,17.810230395104504,11141.066554155159,14854.755405540212,18568.444256925268
2025-02-22,USD/MXN,723119.1629773948,17.52313492685857,10846.78744466092,14462.383259547896,18077.97907443487
2025-02-23,USD/MXN,680004.8768597603,17.735859436812767,10200.073152896404,13600.097537195206,17000.121921494007
2025-02-24,USD/MXN,746899.4742808988,17.513503696282022,11203.49211421348,14937.989485617976,18672.48685702247
2025-02-25,USD/MXN,745434.4684356268,17.912149584976397,11181.517026534402,14908.689368712538,18635.861710890673
2025-02-26,USD/MXN,806754.3653715799,17.85106816848864,12101.315480573698,16135.087307431599,20168.859134289498
2025-02-27,USD/MXN,773655.4381708042,17.450207170304186,11604.831572562061,15473.108763416083,19341.385954270107
2025-02-28,USD/MXN,711592.9940876549,17.69431419019087,10673.894911314823,14231.859881753098,17789.824852191374
2025-03-01,USD/MXN,819528.4712375321,17.629075189917028,12292.927068562982,16390.569424750644,20488.211780938305
2025-03-02,USD/MXN,795788.7635822007,17.77372631150647,11936.831453733012,15915.775271644015,19894.71908955502
2025-03-03,USD/MXN,771828.6638800731,17.30701530788398,11577.429958201097,15436.573277601463,19295.71659700183
2025-03-04,USD/MXN,741506.8462931314,17.637210291999686,11122.60269439697,14830.136925862627,18537.671157328285
2025-03-05,USD/MXN,714021.0286228695,17.711684897369917,10710.315429343042,14280.420572457391,17850.525715571737
2025-03-06,USD/MXN,736042.2458973355,17.14825210271538,11040.633688460031,14720.84491794671,18401.056147433388
2025-03-07,USD/MXN,790828.0732389069,17.263348297466845,11862.421098583603,15816.561464778139,19770.701830972674
2025-03-08,USD/MXN,820671.9864725479,17.09215356444798,12310.079797088218,16413.439729450958,20516.799661813697
2025-03-09,USD/MXN,807871.6323102071,17.446118633111087,12118.074484653107,16157.432646204143,20196.79080775518
2025-03-10,USD/MXN,731668.1466830147,17.643508451159192,10975.02220024522,14633.362933660293,18291.70366707537
2025-03-11,USD/MXN,708014.3462516621,17.800471410419206,10620.215193774931,14160.286925033242,17700.358656291555
2025-03-12,USD/MXN,755283.2342591701,17.514818956083953,11329.24851388755,15105.664685183403,18882.080856479253
2025-03-13,USD/MXN,683683.523791393,17.825723109114257,10255.252856870895,13673.670475827861,17092.088094784827
2025-03-14,USD/MXN,762118.7892819293,17.22397970835702,11431.78183922894,15242.375785638586,19052.969732048234
2025-03-15,USD/MXN,744464.9030137999,17.159323512128967,11166.973545206998,14889.298060275998,18611.622575344998
2025-03-16,USD/MXN,732523.6311799409,17.488890460220677,10987.854467699113,14650.472623598818,18313.09077949852
2025-03-17,USD/MXN,690198.6349774952,17.576813089787862,10352.979524662427,13803.972699549904,17254.96587443738
2025-03-18,USD/MXN,769260.0039963644,17.493461050381182,11538.900059945467,15385.200079927288,19231.50009990911
2025-03-19,USD/MXN,730023.7185126783,17.086511579992024,10950.355777690174,14600.474370253565,18250.592962816958
2025-03-20,USD/MXN,706128.1186608642,17.482175992097442,10591.921779912962,14122.562373217284,17653.202966521607
2025-03-21,USD/MXN,642290.1670019382,17.23910609989903,9634.352505029074,12845.803340038765,16057.254175048456
2025-03-22,USD/MXN,748968.1910606012,17.633934509766007,11234.522865909017,14979.363821212024,18724.20477651503
2025-03-23,USD/MXN,816459.4348751154,17.57331964921937,12246.891523126731,16329.188697502308,20411.485871877885
2025-03-24,USD/MXN,812297.2205455451,17.312024042734528,12184.458308183177,16245.944410910903,20307.43051363863
2025-03-25,USD/MXN,732858.8903780148,17.397226616532663,10992.883355670221,14657.177807560296,18321.47225945037
2025-03-26,USD/MXN,727417.0477364332,17.28815729562221,10911.255716046498,14548.340954728665,18185.426193410833
2025-03-27,USD/MXN,767579.0346028134,17.487464180545366,11513.685519042201,15351.580692056268,19189.475865070337
2025-03-28,USD/MXN,712560.5460304391,17.69102846410025,10688.408190456586,14251.210920608783,17814.01365076098
2025-03-29,USD/MXN,761317.19624323,17.30285479073289,11419.75794364845,15226.343924864601,19032.92990608075
2025-03-30,USD/MXN,778728.0104394259,17.60080930310357,11680.920156591388,15574.56020878852,19468.20026098565
2025-03-31,USD/MXN,796009.9958956615,17.393948476325512,11940.149938434923,15920.19991791323,19900.24989739154
2025-04-01,USD/MXN,746244.2221320018,17.34142543354753,11193.663331980026,14924.884442640036,18656.105553300044
2025-04-02,USD/MXN,742362.2343683637,17.47859392800909,11135.433515525456,14847.244687367274,18559.055859209093
2025-04-03,USD/MXN,717075.652996629,17.292951535516124,10756.134794949436,14341.51305993258,17926.891324915727
2025-04-04,USD/MXN,718991.9867235052,17.389270138930563,10784.879800852577,14379.839734470104,17974.79966808763
2025-04-05,USD/MXN,741507.0415536928,17.26042442148223,11122.605623305391,14830.140831073855,18537.67603884232
2025-04-06,USD/MXN,763776.2065056066,17.892945026583277,11456.6430975841,15275.524130112133,19094.405162640167
2025-04-07,USD/MXN,784259.4234837468,17.507052710394344,11763.891352256202,15685.188469674937,19606.48558709367
2025-04-08,USD/MXN,719880.789349487,17.360054898401483,10798.211840242306,14397.615786989742,17997.019733737176
2025-04-09,USD/MXN,805975.8213359821,17.542795982146846,12089.63732003973,16119.516426719641,20149.395533399555
2025-04-10,USD/MXN,739832.8649609037,17.477534390061834,11097.492974413555,14796.657299218074,18495.821624022592
2025-04-11,USD/MXN,749198.7264619337,17.455806080093357,11237.980896929004,14983.974529238674,18729.968161548342
2025-04-12,USD/MXN,721979.5620319566,17.622833340008686,10829.693430479349,14439.591240639133,18049.489050798915
2025-04-13,USD/MXN,659090.9902397647,17.651501542009463,9886.36485359647,13181.819804795294,16477.274755994116
2025-04-14,USD/MXN,783151.7023635394,17.393899770477894,11747.275535453091,15663.034047270789,19578.792559088484
2025-04-15,USD/MXN,777631.6461409662,17.384836351871066,11664.474692114492,15552.632922819324,19440.791153524155
2025-04-16,USD/MXN,739450.216608067,17.44498966056967,11091.753249121006,14789.004332161341,18486.25541520168
2025-04-17,USD/MXN,752512.1518959327,17.039615767052883,11287.682278438991,15050.243037918655,18812.80379739832
2025-04-18,USD/MXN,769347.7206639037,17.19696178756029,11540.215809958556,15386.954413278076,19233.693016597594
2025-04-19,USD/MXN,691404.5303667546,17.773374853488907,10371.06795550132,13828.090607335092,17285.113259168866
2025-04-20,USD/MXN,730160.524599514,17.828993542700257,10952.407868992708,14603.21049199028,18254.01311498785
2025-04-21,USD/MXN,779784.9254858185,17.450192792088725,11696.773882287278,15595.69850971637,19494.623137145463
2025-04-22,USD/MXN,702964.1466311532,17.615311392611154,10544.462199467298,14059.282932623064,17574.10366577883
2025-04-23,USD/MXN,761008.4224562485,17.562250030908707,11415.126336843728,15220.16844912497,19025.210561406213
2025-04-24,USD/MXN,699128.1823266223,18.11577616169105,10486.922734899334,13982.563646532446,17478.20455816556
2025-04-25,USD/MXN,767491.1243412573,17.723914982286914,11512.366865118858,15349.822486825145,19187.27810853143
2025-04-26,USD/MXN,748663.4444138444,17.474416481703848,11229.951666207666,14973.268888276887,18716.58611034611
2025-04-27,USD/MXN,689432.5569035434,17.308891911879915,10341.488353553152,13788.651138070869,17235.813922588586
2025-04-28,USD/MXN,793677.725792144,17.178710735948485,11905.16588688216,15873.55451584288,19841.9431448036
2025-04-29,USD/MXN,722452.8158700732,17.540692727173443,10836.792238051097,14449.056317401464,18061.32039675183
2025-04-30,USD/MXN,719615.5336119607,17.34872985094314,10794.23300417941,14392.310672239215,17990.388340299018
2025-05-01,USD/MXN,757521.3448961603,17.215549258080465,11362.820173442404,15150.426897923206,18938.033622404007
2025-05-02,USD/MXN,793073.9006035768,17.370685423151496,11896.10850905365,15861.478012071537,19826.847515089423
2025-05-03,USD/MXN,711906.6817883102,17.28369039927712,10678.600226824652,14238.133635766204,17797.667044707756
2025-05-04,USD/MXN,752312.9943692989,17.837428327014514,11284.694915539483,15046.259887385979,18807.824859232474
2025-05-05,USD/MXN,766080.6187623965,17.67632795138989,11491.209281435948,15321.61237524793,19152.015469059912
2025-05-06,USD/MXN,775991.4602723679,17.498405471736678,11639.871904085518,15519.829205447359,19399.7865068092
2025-05-07,USD/MXN,756616.5583228959,17.795988827778004,11349.248374843439,15132.331166457918,18915.413958072397
2025-05-08,USD/MXN,736236.4560343754,17.515473661529523,11043.54684051563,14724.729120687507,18405.911400859386
2025-05-09,USD/MXN,718965.366725673,17.327743159734347,10784.480500885094,14379.30733451346,17974.134168141823
2025-05-10,USD/MXN,753230.395614239,17.80462481545393,11298.455934213585,15064.60791228478,18830.759890355977
2025-05-11,USD/MXN,709794.7870505397,17.607782008736933,10646.921805758097,14195.895741010796,17744.869676263494
2025-05-12,USD/MXN,640449.3568689523,17.29255076913471,9606.740353034284,12808.987137379047,16011.233921723808
2025-05-13,USD/MXN,766370.9926559125,17.46193226438328,11495.564889838688,15327.41985311825,19159.274816397814
2025-05-14,USD/MXN,783897.5565407323,17.32487634932305,11758.463348110983,15677.951130814647,19597.43891351831
2025-05-15,USD/MXN,661390.033667181,17.22344005380713,9920.850505007715,13227.800673343621,16534.750841679528
2025-05-16,USD/MXN,712135.0985733774,17.685235509506327,10682.02647860066,14242.701971467548,17803.377464334433
2025-05-17,USD/MXN,773218.2847876949,17.881883328094027,11598.274271815424,15464.365695753899,19330.457119692375
2025-05-18,USD/MXN,827156.0801141887,17.220286485236173,12407.34120171283,16543.121602283776,20678.90200285472
2025-05-19,USD/MXN,750779.7640378278,17.612593847338115,11261.696460567417,15015.595280756557,18769.494100945696
2025-05-20,USD/MXN,722699.8897039074,17.369871486175633,10840.498345558612,14453.997794078148,18067.497242597685
2025-05-21,USD/MXN,743141.3834585685,17.402574923247062,11147.120751878527,14862.827669171369,18578.53458646421
2025-05-22,USD/MXN,801557.8657180569,17.381521215152226,12023.367985770854,16031.157314361139,20038.946642951425
2025-05-23,USD/MXN,725776.34328283,17.327201846064035,10886.64514924245,14515.5268656566,18144.40858207075
2025-05-24,USD/MXN,720030.2997506155,17.509704325588967,10800.454496259232,14400.60599501231,18000.757493765388
2025-05-25,USD/MXN,731897.1179181738,17.33380997671779,10978.456768772607,14637.942358363476,18297.427947954344
2025-05-26,USD/MXN,714250.1771902983,17.55409136515597,10713.752657854475,14285.003543805968,17856.25442975746
2025-05-27,USD/MXN,754600.1368498048,17.48995237811017,11319.002052747072,15092.002736996095,18865.00342124512
2025-05-28,USD/MXN,810925.4421926085,17.452210390626718,12163.881632889126,16218.50884385217,20273.136054815215
2025-05-29,USD/MXN,762115.4727418511,17.31848726759168,11431.732091127766,15242.309454837023,19052.886818546278
2025-05-30,USD/MXN,740536.7436702643,17.384645733886334,11108.051155053963,14810.734873405285,18513.418591756606
2025-05-31,USD/MXN,739057.0774156671,17.651078245165152,11085.856161235006,14781.141548313342,18476.42693539168
2025-06-01,USD/MXN,691380.3446738754,17.600183437524876,10370.705170108131,13827.606893477508,17284.508616846884
2025-06-02,USD/MXN,783116.6166430184,17.30448895104029,11746.749249645276,15662.33233286037,19577.915416075462
2025-06-03,USD/MXN,747081.1051120199,17.519866461085844,11206.2165766803,14941.622102240399,18677.0276278005
